uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH,HydroLAKES.Hylak_id,,Pro1,Pro2,Pro3,Pro4,Pro5,Pro6,Pro7,Pro8,Pro9,Pro10,Pro11,Pro12,Pro13,Pro14,Pro15,Pro16,Pro17,Population,Lake_area,Wshd_area,Buffer_size,Final_area,Country,NonHydroLakesWithAtLeastHalfWater,MostRecentMaxMonthOrMedianYear,Total_LU_Cells
newid010581,L5137,repo14,2007,,45.33145,-88.07821,LagosID3616,0.0036,0.0144,,,,,0.0572,,7.3152,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5085392,0.0572,,1,3.136548491,United States of America,0,1,25
newid010582,L5138,repo7,2007,,45.33182,-96.13567,2,0.0423,,,,,,7.8021,,,,,109017,,0,0,0,0,0,0,0,0,0,0.055913978,0.055913978,0.888172043,0,0,0,0,0,86.42946625,7.05,103,3.253349382,98.90600211,United States of America,0,1,465
newid010583,L5139,repo4,2015,,45.33186,13.92322,Butoniga,0.0002,0.04,,,,,,,,3.8,,170781,,0,0,0,0.179487179,0.016025641,0,0,0.503205128,0.266025641,0.003205128,0.006410256,0.003205128,0,0.003205128,0,0,0.019230769,3452.599609,1.52,78.2,3.652958147,66.63278074,Croatia,0,1,312
newid010584,L5140,repo14,2007,,45.33256,-95.09978,LagosID1903,0.0086,,,,,,2.1144,,12.8,,,109086,,0,0,0.013513514,0.040540541,0,0,0,0,0.148648649,0.256756757,0.283783784,0.175675676,0,0.054054054,0,0,0.027027027,268.2048645,1.74,14.6,1.36702274,14.65100459,United States of America,0,1,74
newid010585,L5141,repo7,2012,,45.33398,-69.26599,120,0.0027,,,,,,0.2272,,,,,1038507,,0,0,0,0.408653846,0.504807692,0,0,0.076923077,0,0,0,0,0,0,0,0,0.009615385,4.256088734,0.22,53.4,3.345120484,43.93476087,United States of America,0,1,208
newid010586,L5142,repo14,2007,,45.33402,-94.94864,LagosID103194,0.0077,,,,,,5.5549,,1,,,,,0,0,0,0.035904255,0,0,0,0.006648936,0.17287234,0.218085106,0.053191489,0.458776596,0.009308511,0.037234043,0,0,0.007978723,4251.077148,5.5549,,6.808324572,145.3893213,United States of America,0,1,752
newid010587,L5143,2286,2004,,45.33444,-72.51528,Waterloo,0.0199,0.0404,,8.27,,,1.5,,4.5,1.5,8.2,109065,,0,0,0,0.275590551,0.015748031,0,0,0.464566929,0.086614173,0.125984252,0.023622047,0,0,0,0,0,0.007874016,5516.338867,1.46,29.6,1.901887766,26.81426056,Canada,0,1,127
newid010588,L5144,repo14,2007,,45.33452,-67.82811,LagosID8295,0.002,0.0039,,,,,6.5024,,32.9184,,,109092,,0.021164021,0,0,0.444444444,0.349206349,0,0,0.137566138,0,0,0,0,0,0,0,0,0.047619048,0.269628495,6.29,36.7,1.684945912,39.50623754,United States of America,0,1,189
newid010589,L5145,repo14,2007,,45.33524,-94.71032,LagosID131,0.0152,,,,,,11.9103,,20,,,,,0,0,0,0.00595632,0,0,0,0,0.010589014,0.023825281,0.026472535,0.841164792,0.00198544,0.06882859,0,0,0.021178028,6033.394043,11.9103,,9.815743161,302.2027265,United States of America,0,1,1511
newid010590,L5146,repo14,2007,,45.33608,-96.02175,LagosID222,0.0712,,,,,,1.3115,,,,,109051,,0,0,0,0,0,0,0,0,0,0.073825503,0.013422819,0.912751678,0,0,0,0,0,52.48625183,3.03,31.5,1.654911998,31.72418559,United States of America,0,1,149
newid010591,L5147,repo14,2007,,45.33644,-94.65988,LagosID102116,0.0101,,,,,,0.5476,,,,,,,0,0,0,0,0,0,0,0,0.038461538,0.115384615,0,0.461538462,0,0.384615385,0,0,0,79.2546463,0.5476,,1,3.136548491,United States of America,0,1,26
newid010593,L5149,repo7,2012,,45.34454,-70.67757,103,0.003,,,,,,2.7278,,,,,109071,,0,0,0,0.460526316,0.53125,0,0,0.004934211,0,0,0,0,0,0,0,0,0.003289474,21.04224586,1.78,155.7,5.057223716,129.1791045,United States of America,0,1,608
newid010595,L5150,repo14,2007,,45.33811,-93.44842,LagosID67996,0.0083,,,,,,0.9661,,1.1,,,1038433,,0,0,0,0.005952381,0,0,0,0,0.767857143,0.148809524,0,0.071428571,0,0.005952381,0,0,0,2536.186035,0.94,40.7,2.762439483,35.05712047,United States of America,0,1,168
newid010596,L5151,repo14,2007,,45.33823,-91.6328,LagosID4658,0.1205,,,,,,1.7548,3.3528,5.7912,,,,,0,0,0,0.041666667,0,0,0,0.458333333,0.416666667,0,0,0.041666667,0,0.041666667,0,0,0,443.8730774,1.7548,,1,3.136548491,United States of America,0,1,24
newid010597,L5152,repo14,2007,,45.33836,-93.9859,LagosID105285,0.0046,,,,,,0.2133,,12.5,,,1038412,,0,0,0,0,0,0,0,0,0.142857143,0.25,0,0.571428571,0,0.035714286,0,0,0,286.3664551,0.16,0.2,1,5.051391659,United States of America,0,1,28
newid010598,L5153,repo14,2007,,45.33848,-94.53346,LagosID306,0.0724,,,,,,0.6077,,6,,,1038387,,0,0,0,0,0,0,0,0,0.006060606,0.027272727,0.003030303,0.942424242,0,0.021212121,0,0,0,1829.240967,0.59,84.5,4.245460888,69.54733795,United States of America,0,1,330
newid010599,L5154,repo14,2007,,45.33849,-93.75454,LagosID3758,0.006,,,,,,0.9901,,14.6,,,109055,,0,0,0,0,0,0,0,0,0.5,0.1,0.02,0.18,0.18,0.02,0,0,0,10986.76172,1.58,5.9,1,10.02622824,United States of America,0,1,50
newid010600,L5155,repo14,2007,,45.34068,-92.90158,LagosID106,0.0299,,,,,,6.0373,,9.39,,,,,0,0,0,0.004926108,0,0,0,0.040640394,0.679802956,0.023399015,0.023399015,0.131773399,0.004926108,0.086206897,0,0,0.004926108,22259.82422,6.0373,,7.08577865,157.4806392,United States of America,0,1,812
newid010602,L5156,repo14,2011,9,45.34482,-79.11794,ONPENS,0.0025,0.0081,,3.95,,,,,,,7.345,109064,,0,0,0,0.460992908,0.358156028,0,0,0.117021277,0,0.010638298,0.010638298,0,0.007092199,0,0,0,0.035460993,1781.379639,8.43,61.7,2.22208909,59.29599173,Canada,0,1,282
newid010603,L5157,repo14,2007,,45.34269,-94.19241,LagosID127451,0.0041,,,,,,0.5686,,,,,1038375,,0,0,0,0,0,0,0,0,0.027777778,0.083333333,0,0.75,0,0.138888889,0,0,0,87.99292755,0.44,2.4,1,6.364551338,United States of America,0,1,36
newid010604,L5158,repo14,2007,,45.34292,-92.1197,LagosID5176,0.0195,,,,,,0.7568,7.3152,14.6304,,,1038381,,0,0,0,0.082568807,0,0,0,0.155963303,0.091743119,0.018348624,0,0.321100917,0,0.330275229,0,0,0,227.5326996,0.64,25.5,2.106455693,22.25504195,United States of America,0,1,109
newid010605,L5159,repo14,2007,,45.34297,-68.01787,LagosID8027,0.004,0.01,,,,,0.4553,4.2672,8.2296,,,1038394,,0.064516129,0,0,0.112903226,0.709677419,0,0,0.016129032,0,0,0,0,0,0,0,0,0.096774194,17.28106308,0.39,13.9,1.579494776,12.20002642,United States of America,0,1,62
newid010606,L5160,repo14,2007,,45.34457,-67.96088,LagosID7562,0.0036,0.0106,,,,,1.0162,3.6576,9.144,,,1038402,,0,0,0,0.181818182,0.636363636,0,0,0.012987013,0,0,0,0,0,0,0,0,0.168831169,0,0.9,16.9,1.518837383,15.57245644,United States of America,0,1,77
newid010607,L5161,1346,2010,8,45.345,-110.041,Jasper,0.0042,0.009,,,,,,,,,8.2,,,0,0,0,0,0,0,0,0.04,0.16,0.8,0,0,0,0,0,0,0,0.018170856,,,1,3.136548491,United States of America,0,1,25
newid010608,L5162,repo14,2007,,45.34507,-92.93595,LagosID33718,0.0694,,,,,,0.1898,,,,,1038347,,0,0,0,0,0,0,0,0,0.407407407,0.074074074,0,0.518518519,0,0,0,0,0,263.2755737,0.13,0.6,1,4.67931737,United States of America,0,1,27
newid010609,L5163,repo14,2007,,45.34516,-88.44181,LagosID4368,0.0016,0.011,,,,,0.4709,3.048,6.096,,,1038371,,0,0,0,0.743589744,0.076923077,0,0,0.051282051,0,0.051282051,0,0.076923077,0,0,0,0,0,50.39675903,0.5,2.9,1,6.989894602,United States of America,0,1,39
newid010610,L5164,repo14,2007,,45.34569,-89.21293,LagosID5000,0.0028,0.0149,,,,,0.2875,3.048,7.0104,,,1038379,,0,0,0,0.638888889,0,0,0,0.222222222,0,0.055555556,0,0.083333333,0,0,0,0,0,91.05963135,0.22,7.7,1.114703131,6.874297425,United States of America,0,1,36
newid010611,L5165,repo14,2007,,45.34636,-92.35392,LagosID5328,0.0358,0.0764,,,,,2.4462,1.8288,5.4864,,,,,0,0,0,0.035714286,0,0,0,0.357142857,0.142857143,0,0,0.107142857,0,0.357142857,0,0,0,310.5223694,2.4462,,1,3.136548491,United States of America,0,1,28
newid010612,L5166,repo14,2007,,45.3476,-96.39128,LagosID135679,0.0955,,,,,,0.1268,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.896384239,0.1268,,1,3.136548491,United States of America,0,1,25
newid010613,L5167,repo4,2015,,45.34781,15.34382,Lesce,0.0011,,0.9,,,,,,,5,,,,0,0,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,143.5623474,,,1,3.136548491,Croatia,0,1,25
newid010614,L5168,repo6,1999,,45.35,-62.06667,LOCHIEL ,0.0044,0.003,0.21,,,11404129,1.292,8.4,28,2.95,,,,0,0,0,0,0.961538462,0,0,0.038461538,0,0,0,0,0,0,0,0,0,13.64900017,1.292,,1,3.136548491,Canada,0,1,26
newid010615,L5169,repo14,2007,,45.35146,-93.10931,LagosID59799,0.0235,,,,,,2.2396,,12.8,,,109058,,0,0,0,0.042553191,0,0,0,0.09929078,0.808510638,0.014184397,0,0.035460993,0,0,0,0,0,2054.257324,2.22,31.1,2.104914312,28.83505083,United States of America,0,1,141
newid010616,L5170,repo14,2007,,45.35156,-91.27445,LagosID4656,0.0149,0.031,0.978,,,,0.4365,0.9144,1.524,,,1038321,,0,0,0,0.40625,0,0,0,0.4375,0,0.0625,0,0.09375,0,0,0,0,0,40.93716812,0.39,2.3,1,5.937820007,United States of America,0,1,32
newid010617,L5171,repo7,2007,,45.35265,-89.4724,1075,0.0045,,,,,,0.2298,,,,,1038292,,0,0,0,0.296296296,0,0,0,0.518518519,0,0.074074074,0,0.111111111,0,0,0,0,0,51.27892303,0.2,0.8,1,5.098496006,United States of America,0,1,27
newid010618,L5172,repo14,2007,,45.35426,-88.91435,LagosID4659,0.0036,0.0172,,,,,0.2678,4.2672,10.668,,,1038293,,0,0,0,0.235294118,0,0,0,0.529411765,0,0.147058824,0,0.088235294,0,0,0,0,0,116.7478638,0.22,2.4,1,5.923869906,United States of America,0,1,34
newid010619,L5173,repo7,2007,,45.35447,-67.9225,518L,0.0021,,,,,,6.2551,,,,,109059,,0.00862069,0,0,0.36637931,0.478448276,0,0,0.00862069,0,0,0,0,0,0,0,0,0.137931034,2.043264866,5.94,56.1,2.305250155,48.83824479,United States of America,0,1,232
newid010620,L5174,repo14,2007,,45.3552,-96.2917,LagosID14842,0.384,,,,,,0.206,,,,,,,0,0,0,0,0,0,0,0,0,0.08,0,0.92,0,0,0,0,0,3.27543211,0.206,,1,3.136548491,United States of America,0,1,25
newid010621,L5175,repo14,2007,,45.35629,-92.84497,LagosID16911,0.02,,,,,,0.7506,,9.1,,,1038259,,0,0,0,0,0,0,0,0,0.5,0.119047619,0,0.238095238,0,0.142857143,0,0,0,1488.70874,0.72,8.3,1.080920868,8.001382892,United States of America,0,1,42
newid010622,L5176,repo14,2007,,45.35654,-93.33618,LagosID1004,0.0081,,,,,,1.9441,2.7,9.8,,,109034,,0,0,0,0,0,0,0,0.046153846,0.876923077,0.030769231,0,0.046153846,0,0,0,0,0,2354.491943,1.79,12.2,1.234317105,12.70498929,United States of America,0,1,65
newid010623,L5177,repo14,2007,,45.3574,-94.05614,LagosID91905,0.0039,,,,,,0.2496,,20.4,,,1038229,,0,0,0,0,0,0,0,0,0.551724138,0.137931034,0,0.275862069,0,0.034482759,0,0,0,206.0658875,0.23,3.2,1,5.525592842,United States of America,0,1,29
newid010624,L5178,repo14,2007,,45.35779,-88.26517,LagosID4777,0.0102,0.017,,,,,4.2973,4.572,12.192,,,,,0.003384095,0,0,0.739424704,0.067681895,0,0,0.184433164,0.005076142,0,0,0,0,0,0,0,0,481.5642395,4.2973,,6.019610664,113.6550695,United States of America,0,1,591
newid010625,L5179,repo14,2007,,45.35814,-93.77768,LagosID70034,0.0064,,,,,,0.3039,,6.7,,,1038233,,0,0,0,0,0,0,0,0.03030303,0.666666667,0.060606061,0,0.242424242,0,0,0,0,0,4237.057617,0.28,4.4,1,6.303618905,United States of America,0,1,33
newid010626,L5180,repo14,2007,,45.35841,-68.47987,LagosID7767,0.0046,0.012,0.379,7.47,,,3.3611,2.7432,6.7056,,,109030,,0.016129032,0,0,0.006451613,0.616129032,0,0,0.212903226,0,0.006451613,0,0,0.058064516,0,0,0,0.083870968,3663.848633,3.25,78.9,3.182291992,65.48955365,United States of America,0,1,310
newid010627,L5181,repo14,2007,,45.35847,-95.24031,LagosID13820,0.0809,,,,,,0.3307,,,,,1038257,,0,0,0,0,0,0,0,0,0,0.060606061,0,0.939393939,0,0,0,0,0,119.5307312,0.31,0.9,1,6.466981521,United States of America,0,1,33
newid010628,L5182,repo14,2007,,45.35975,-93.95961,LagosID3548,0.0338,,,,,,0.5433,,14.9,,,1038202,,0,0,0,0.03125,0,0,0,0,0.399671053,0.082236842,0,0.348684211,0.006578947,0.131578947,0,0,0,3552.518066,0.49,159.2,5.89658733,130.0411263,United States of America,0,1,608
newid010629,L5183,repo4,2015,,45.35978,14.71708,Lokve,0.001,,0.1,,,,,,,7,,170744,,0.006097561,0,0,0.280487805,0.597560976,0,0,0.073170732,0.006097561,0.024390244,0,0,0.006097561,0,0,0,0.006097561,992.9949951,1.11,38.7,2.151422374,33.74947307,Croatia,0,1,164
newid010630,L5184,repo14,2007,,45.36014,-91.68398,LagosID5014,0.1016,0.2061,,,,,5.7018,2.7432,4.8768,,,,,0,0,0,0.079118029,0,0,0,0.285343709,0.163424125,0.018158236,0.011673152,0.273670558,0.007782101,0.155642023,0,0,0.005188067,6971.802734,5.7018,,6.894098057,149.075721,United States of America,0,1,771
newid010631,L5185,repo14,2007,,45.3604,-92.87059,LagosID251,0.0313,,,,,,4.2288,,9.7,,,,,0,0,0,0,0,0,0,0.016977929,0.584040747,0.027164686,0.042444822,0.193548387,0.006791171,0.122241087,0,0,0.006791171,14923.24512,4.2288,,5.973393706,111.9165428,United States of America,0,1,589
newid010632,L5186,repo14,2007,,45.3614,-94.3743,LagosID34684,0.0034,,,,,,0.3755,,,,,1038201,,0,0,0,0.264705882,0,0,0,0,0.029411765,0.058823529,0,0.558823529,0,0.088235294,0,0,0,83.14385986,0.36,0.9,1,6.192166902,United States of America,0,1,34
newid010633,L5187,repo14,2007,,45.36162,-92.91262,LagosID111528,0.1528,,,,,,0.0609,,,,,,,0,0,0,0,0,0,0,0,0.518518519,0.074074074,0.074074074,0.296296296,0,0.037037037,0,0,0,416.1083984,0.0609,,1,3.136548491,United States of America,0,1,27
newid010635,L5188,repo7,2012,,45.36389,-96.4983,119,0.0383,,,,,,48.2159,,,,,8852,,0,0,0,0,0,0,0,0,0,0.026249551,0.03116385,0.933597027,0.000479444,0.000119861,0,0.000479444,0.007910823,8359.953125,44.63,1884,13.81627893,1794.765291,United States of America,0,1,8343
newid010636,L5189,repo14,2007,,45.36513,-92.89792,LagosID142,0.0152,,,,,,0.9096,,5,,,,,0,0,0,0,0,0,0,0,0.52,0.08,0.16,0.16,0.04,0,0,0,0.04,1616.677612,0.9096,,1,3.136548491,United States of America,0,1,25
newid010637,L5190,repo14,2007,,45.36535,-92.79323,LagosID75267,0.0343,,,,,,0.1745,,,,,1038204,,0,0,0,0,0,0,0,0,0.466666667,0.04,0,0.266666667,0,0.226666667,0,0,0,897.887207,0.18,17.5,1.892231274,14.84130604,United States of America,0,1,75
newid010638,L5191,repo14,2007,,45.36574,-92.90652,LagosID78439,0.0161,,,,,,0.055,,,,,,,0,0,0,0,0,0,0,0,0.592592593,0.111111111,0.074074074,0.222222222,0,0,0,0,0,497.3239136,0.055,,1,3.136548491,United States of America,0,1,27
newid010639,L5192,repo14,2007,,45.36583,-91.65409,LagosID4321,0.1097,0.1557,,,,,1.3438,1.2192,4.572,,,109041,,0,0,0,0.140677966,0,0,0,0.313559322,0.181355932,0.023728814,0.015254237,0.23559322,0.010169492,0.072881356,0,0,0.006779661,5343.873535,1.26,150.6,5.282123706,125.5558841,United States of America,0,1,590
newid010640,L5193,repo6,2002,,45.36667,-62.65,WEST BRANCH,0.0017,0.006,0.28,,,892900,0.455,2,5,,,,,0,0,0,0,0.423076923,0,0,0.576923077,0,0,0,0,0,0,0,0,0,3.479248047,0.455,,1,3.136548491,Canada,0,1,26
newid010641,L5194,repo14,2007,,45.36709,-94.27458,LagosID1725,0.0046,,,,,,0.6986,,9.8,,,1038167,,0,0,0,0,0,0,0,0,0,0.11627907,0,0.860465116,0,0.023255814,0,0,0,269.217041,0.74,2.7,1,8.464483216,United States of America,0,1,43
newid010642,L5195,repo14,2007,,45.36724,-93.09606,LagosID88977,0.01,,,,,,0.2723,,,,,1038155,,0,0,0,0.032258065,0,0,0,0.096774194,0.677419355,0.064516129,0,0.129032258,0,0,0,0,0,949.3036499,0.27,0.2,1,5.339239123,United States of America,0,1,31
newid010643,L5196,repo14,2007,,45.36869,-88.11639,LagosID4902,0.0022,0.0093,,,,,0.2802,4.8768,12.192,,,1038149,,0,0,0,0.357142857,0,0,0,0.464285714,0,0.071428571,0,0.107142857,0,0,0,0,0,46.64313126,0.27,2.4,1,5.508243254,United States of America,0,1,28
newid010644,L5197,repo14,2007,,45.37256,-87.6635,LagosID5062,0.006,0.033,,,,,1.242,1.8288,6.4008,,,,,0,0,0,0.555555556,0.148148148,0,0,0.296296296,0,0,0,0,0,0,0,0,0,15.52223015,1.242,,1,3.136548491,United States of America,0,1,27
newid010645,L5198,repo14,2007,,45.37279,-92.55983,LagosID5474,0.0141,0.018,,,,,0.8757,7.62,17.6784,,,1038112,,0,0,0,0,0,0,0,0.025,0.175,0.05,0,0.5,0,0.25,0,0,0,220.7999878,0.8,5.3,1,7.344238607,United States of America,0,1,40
newid010646,L5199,repo14,2007,,45.37297,-94.12445,LagosID117598,0.0074,,,,,,0.0939,,,,,,,0,0,0,0,0,0,0,0,0.307692308,0,0,0.576923077,0,0.115384615,0,0,0,104.0009232,0.0939,,1,3.136548491,United States of America,0,1,26
newid010647,L5200,repo14,2007,,45.37422,-89.20716,LagosID2318,0.0045,0.0227,,,,,1.1306,,7.9248,,,1038137,,0.022727273,0,0,0.363636364,0.136363636,0,0,0.363636364,0,0.045454545,0,0.068181818,0,0,0,0,0,242.3778687,0.98,6.2,1,8.265553666,United States of America,0,1,44
newid010648,L5201,repo14,2007,,45.37498,-94.6185,LagosID3697,0.0312,,,,,,6.1323,,12.5,,,109026,,0,0,0,0,0,0,0,0,0.018691589,0.093457944,0.070093458,0.73364486,0,0.060747664,0,0,0.023364486,1015.092407,5.32,44,1.944222046,44.26209624,United States of America,0,1,214
newid010650,L5202,1490,2005,,45.375,-72.249,Stukely,0.0017,0.0072,0.22,4.57,,,,,,,,108993,,0.038167939,0,0,0.717557252,0.145038168,0,0,0.061068702,0.015267176,0.007633588,0.007633588,0,0,0,0,0,0.007633588,469.0313721,4.01,24.7,1.289786051,27.32194231,Canada,0,1,131
newid010651,L5203,repo14,2007,,45.37667,-93.66892,LagosID594,0.0185,,,,,,0.6154,,5.8,,,1038111,,0,0,0,0.108108108,0,0,0,0.081081081,0.675675676,0.054054054,0,0.081081081,0,0,0,0,0,947.5469971,0.52,4.5,1,7.074237409,United States of America,0,1,37
newid010652,L5204,repo14,2007,,45.3773,-95.56275,LagosID15831,0.12,,,,,,0.2623,,,,,1038054,,0,0,0,0,0,0,0,0,0,0.066666667,0.033333333,0.9,0,0,0,0,0,15.09645653,0.26,0.8,1,5.49601262,United States of America,0,1,30
newid010653,L5205,repo14,2007,,45.37856,-92.8214,LagosID1061,0.0431,,,,,,3.6791,,33.2,,,109002,,0,0,0,0,0,0,0,0.004950495,0.603960396,0.034653465,0.079207921,0.143564356,0.00990099,0.123762376,0,0,0,7869.844238,3.39,51.3,2.423695423,42.39538838,United States of America,0,1,202
newid010696,L5206,repo1,2013,,45.37944,-79.13556,Harp,0.0017,,,,,,,,,,,1038098,,0,0,0,0.55,0.375,0,0,0,0,0.025,0.025,0,0,0,0,0,0.025,239.3478699,0.69,5.7,1,7.679662074,Canada,0,1,40
newid010697,L5207,repo14,2007,,45.37935,-88.92535,LagosID4979,0.0014,,,,,,0.3052,7.0104,10.9728,,,1038047,,0,0,0,0.774193548,0,0,0,0.064516129,0,0.064516129,0,0.096774194,0,0,0,0,0,145.4295654,0.29,1.5,1,5.865451148,United States of America,0,1,31
newid010698,L5208,repo14,2007,,45.37954,-92.93629,LagosID86840,0.0065,,,,,,0.0864,,,,,,,0,0,0,0,0,0,0,0.172413793,0.827586207,0,0,0,0,0,0,0,0,370.656311,0.0864,,1,3.136548491,United States of America,0,1,29
newid010699,L5209,repo14,2007,,45.38233,-95.5414,LagosID112557,0.0781,,,,,,0.8921,,,,,1038011,,0,0,0,0,0,0,0,0,0,0.131578947,0.078947368,0.789473684,0,0,0,0,0,27.04368591,0.5,5.9,1,7.042868382,United States of America,0,1,38
newid010700,L5210,repo14,2007,,45.38262,-69.37921,LagosID7725,0.0028,0.008,,4.01,,,4.8274,5.7912,23.1648,,,,,0.006153846,0,0,0.56,0.383076923,0,0,0.049230769,0,0,0,0,0,0,0,0,0.001538462,32.79075241,4.8274,,6.365012532,127.0721951,United States of America,0,1,650
newid010701,L5211,repo14,2007,,45.38289,-94.01609,LagosID2755,0.0224,,,,,,0.373,,11.6,,,1038016,,0,0,0,0,0,0,0,0,0.458333333,0.152777778,0,0.25,0,0.138888889,0,0,0,575.9022217,0.34,16.7,1.762419672,14.15447724,United States of America,0,1,72
newid010702,L5212,repo6,2004,,45.38333,-62.65,MAPLE,0.0003,0.014,0.22,,,297332,0.1244,2.38,6,3.8,,,,0,0,0,0,0.923076923,0,0,0.076923077,0,0,0,0,0,0,0,0,0,3.88733077,0.1244,,1,3.136548491,Canada,0,1,26
newid010703,L5213,repo14,2007,,45.38339,-92.85582,LagosID3658,0.0267,,,,,,1.9116,,8.2,,,,,0,0,0,0,0,0,0,0,0.62962963,0.111111111,0.222222222,0,0,0.037037037,0,0,0,2246.088135,1.9116,,1,3.136548491,United States of America,0,1,27
newid010704,L5214,repo14,2007,,45.38451,-68.68262,LagosID7480,0.0034,0.013,0.329,5.1,,,8.0237,3.3528,8.5344,,,109019,,0.005524862,0,0,0.049723757,0.745856354,0,0,0.005524862,0,0,0,0,0,0,0,0,0.193370166,25.79692078,7.71,33.3,1.697311578,37.62760409,United States of America,0,1,181
newid010705,L5215,repo14,2007,,45.38496,-93.08467,LagosID1914,0.0551,,,,,,0.9221,,6.7,,,1038003,,0,0,0,0.022813688,0,0,0,0.133079848,0.817490494,0.007604563,0,0.019011407,0,0,0,0,0,4715.807617,0.87,65.7,3.526601569,55.20949636,United States of America,0,1,263
newid010707,L5216,1490,2005,,45.385,-72.176,Fraser,0.0037,0.0053,0.21,6.03,,,,,,,,109006,,0.003861004,0,0,0.857142857,0.069498069,0,0,0.046332046,0.011583012,0.003861004,0.003861004,0,0,0,0,0,0.003861004,930.0950928,1.61,63.3,3.366068697,54.88408771,Canada,0,1,259
newid010708,L5217,repo7,2012,,45.38518,-92.4752,155,0.018,,,,,,0.3901,,,,,1038025,,0,0,0,0,0,0,0,0.342857143,0.142857143,0.057142857,0,0.342857143,0,0.114285714,0,0,0,156.7681885,0.38,2.7,1,6.156473845,United States of America,0,1,35
newid010709,L5218,repo14,2007,,45.3858,-96.25871,LagosID131564,0.163,,,,,,0.0746,,,,,1038010,,0,0,0,0,0,0,0,0,0,0.0625,0,0.9375,0,0,0,0,0,15.06816387,0.31,2.4,1,5.898474831,United States of America,0,1,32
newid010710,L5219,repo14,2007,,45.38588,-94.53786,LagosID1465,0.0316,,,,,,1.2491,,11.9,,,109004,,0,0,0,0.006912442,0,0,0,0.002304147,0.062211982,0.087557604,0.062211982,0.721198157,0,0.057603687,0,0,0,2244.742432,1.23,110.7,4.749734643,92.71752162,United States of America,0,1,434
newid010711,L5220,repo14,2007,,45.38594,-92.87647,LagosID121973,0.2672,,,,,,0.5322,,2.1,,,1038032,,0,0,0,0,0,0,0,0,0.638888889,0.138888889,0.083333333,0.138888889,0,0,0,0,0,3355.666748,0.38,1.1,1,6.720620897,United States of America,0,1,36
newid010712,L5221,repo14,2007,,45.38738,-94.37574,LagosID4188,0.0231,,,,,,0.7684,,7,,,1037988,,0,0,0,0.025641026,0,0,0,0,0.025641026,0.064102564,0.038461538,0.602564103,0,0.243589744,0,0,0,199.0437622,0.69,18.2,1.677145618,16.37439245,United States of America,0,1,78
newid010713,L5222,repo14,2007,,45.38791,-92.07689,LagosID4951,0.0317,0.0555,,,,,1.1571,4.2672,7.3152,,,109013,,0,0,0,0,0,0,0,0.013245033,0.086092715,0.013245033,0,0.59602649,0,0.291390728,0,0,0,470.4019775,1.03,35.4,2.376319344,31.24528949,United States of America,0,1,151
newid010714,L5223,repo14,2007,,45.38973,-95.56966,LagosID478,0.0859,,,,,,2.6483,,1,,,108989,,0,0,0,0,0,0,0,0,0,0.071428571,0.063492063,0.865079365,0,0,0,0,0,62.79352188,1.04,31,2.189111583,26.50791957,United States of America,0,1,126
newid010715,L5224,repo14,2007,,45.39039,-88.75647,LagosID4369,0.0061,0.0238,,,,,0.2162,2.7432,7.9248,,,1037998,,0,0,0,0.565217391,0,0,0,0.260869565,0,0.108695652,0,0.065217391,0,0,0,0,0,62.27859497,0.22,10.9,1.391480288,9.141449585,United States of America,0,1,46
newid010716,L5225,repo7,2012,,45.39135,-89.17907,154,0.0213,,,,,,0.0166,,,,,,,0,0,0,0.962962963,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,18.60981178,0.0166,,1,3.136548491,United States of America,0,1,27
newid010717,L5226,repo14,2007,,45.3917,-93.74441,LagosID2018,0.0219,,,,,,1.8459,,6.1,,,108986,,0,0,0,0,0,0,0,0.055555556,0.805555556,0.055555556,0,0.083333333,0,0,0,0,0,1927.042725,1.77,14.2,1.245418441,14.0807654,United States of America,0,1,72
newid010718,L5227,repo7,2007,,45.39185,-96.09372,871,0.2563,,,,,,0.9195,,,,,1037918,,0,0,0,0,0,0,0,0,0,0.090909091,0.022727273,0.886363636,0,0,0,0,0,11.55649376,0.85,5.6,1,7.878756097,United States of America,0,1,44
